7.46  5.248e-23  1263.79    756.14 
7.46  5.754e-23  1265.73    771.33 
7.46  6.310e-23  1267.69    785.82 
7.46  6.918e-23  1269.24    801.31 
7.46  7.586e-23  1270.66    817.50 
7.46  8.318e-23  1272.10    833.55 
7.46  9.120e-23  1273.66    851.32 
7.46  1.000e-22  1275.42    868.20 
7.46  1.096e-22  1277.42    881.28 
7.46  1.202e-22  1279.63    895.44 
7.46  1.318e-22  1281.70    909.32 
7.46  1.445e-22  1283.86    923.55 
7.46  1.585e-22  1285.89    937.62 
7.46  1.738e-22  1287.49    951.00 
7.46  1.905e-22  1288.52    964.11 
7.46  2.089e-22  1289.40    975.86 
7.46  2.291e-22  1290.41    987.94 
7.46  2.512e-22  1291.42    999.73 
7.46  2.754e-22  1292.43    1011.01 
7.46  3.020e-22  1293.60    1021.32 
7.46  3.311e-22  1294.32    1030.38 
7.46  3.631e-22  1294.92    1038.85 
7.46  3.981e-22  1295.44    1046.50 
7.46  4.365e-22  1295.48    1053.41 
7.46  4.786e-22  1295.52    1062.08 
7.46  5.248e-22  1295.57    1069.91 
7.46  5.754e-22  1295.63    1077.80 
7.46  6.310e-22  1295.69    1086.54 
7.46  6.918e-22  1295.76    1096.34 
7.46  7.586e-22  1295.83    1105.35 
7.46  8.318e-22  1295.96    1115.19 
7.46  9.120e-22  1296.11    1122.17 
7.46  1.000e-21  1296.27    1130.92 
7.81  1.000e-29  0.25    0.25 
7.81  1.096e-29  0.26    0.26 
7.81  1.202e-29  0.25    0.25 
7.81  1.318e-29  0.26    0.26 
7.81  1.445e-29  0.26    0.26 
7.81  1.585e-29  0.27    0.27 
7.81  1.738e-29  0.27    0.27 
7.81  1.905e-29  0.27    0.27 
7.81  2.089e-29  0.28    0.28 
7.81  2.291e-29  0.28    0.28 
7.81  2.512e-29  0.29    0.28 
7.81  2.754e-29  0.29    0.29 
7.81  3.020e-29  0.30    0.30 
7.81  3.311e-29  0.31    0.30 
7.81  3.631e-29  0.31    0.31 
7.81  3.981e-29  0.32    0.31 
7.81  4.365e-29  0.33    0.32 
7.81  4.786e-29  0.34    0.33 
7.81  5.248e-29  0.35    0.34 
7.81  5.754e-29  0.36    0.35 
7.81  6.310e-29  0.38    0.37 
7.81  6.918e-29  0.39    0.36 
7.81  7.586e-29  0.40    0.25 
7.81  8.318e-29  0.42    0.15 
7.81  9.120e-29  0.44    0.04 
7.81  1.000e-28  0.46    -0.06 
7.81  1.096e-28  0.49    -0.16 
7.81  1.202e-28  0.51    -0.25 
7.81  1.318e-28  0.54    -0.34 
7.81  1.445e-28  0.57    -0.44 
7.81  1.585e-28  0.60    -0.52 
7.81  1.738e-28  0.64    -0.60 
7.81  1.905e-28  0.68    -0.68 
7.81  2.089e-28  0.72    -0.81 
7.81  2.291e-28  0.77    -0.98 
7.81  2.512e-28  0.82    -1.24 
7.81  2.754e-28  0.87    -1.50 
7.81  3.020e-28  0.94    -1.72 
7.81  3.311e-28  1.01    -1.94 
7.81  3.631e-28  1.08    -2.14 
7.81  3.981e-28  1.17    -2.34 
7.81  4.365e-28  1.27    -2.52 
7.81  4.786e-28  1.37    -2.69 
7.81  5.248e-28  1.49    -2.85 
7.81  5.754e-28  1.62    -3.00 
7.81  6.310e-28  1.77    -3.13 
7.81  6.918e-28  1.93    -3.24 
7.81  7.586e-28  2.12    -3.35 
7.81  8.318e-28  2.33    -3.43 
7.81  9.120e-28  2.56    -3.51 
7.81  1.000e-27  2.83    -3.57 
7.81  1.096e-27  3.13    -3.61 
7.81  1.202e-27  3.48    -3.63 
7.81  1.318e-27  3.87    -3.65 
7.81  1.445e-27  4.33    -3.64 
7.81  1.585e-27  4.86    -3.62 
7.81  1.738e-27  5.45    -3.57 
7.81  1.905e-27  6.15    -3.51 
7.81  2.089e-27  6.95    -3.41 
7.81  2.291e-27  7.88    -3.29 
7.81  2.512e-27  8.97    -3.16 
7.81  2.754e-27  10.22    -3.02 
7.81  3.020e-27  11.68    -2.84 
7.81  3.311e-27  13.37    -2.63 
7.81  3.631e-27  15.36    -2.37 
7.81  3.981e-27  17.69    -2.07 
7.81  4.365e-27  20.38    -1.72 
7.81  4.786e-27  23.56    -1.33 
7.81  5.248e-27  27.14    -0.89 
7.81  5.754e-27  30.85    -0.40 
7.81  6.310e-27  34.94    0.15 
7.81  6.918e-27  39.13    0.75 
7.81  7.586e-27  44.03    1.40 
7.81  8.318e-27  49.33    2.13 
7.81  9.120e-27  54.97    2.90 
7.81  1.000e-26  61.67    3.76 
7.81  1.096e-26  69.48    4.69 
7.81  1.202e-26  78.22    5.69 
7.81  1.318e-26  87.79    6.76 
7.81  1.445e-26  98.39    7.92 
7.81  1.585e-26  109.85    9.16 
7.81  1.738e-26  121.32    10.49 
7.81  1.905e-26  133.89    11.93 
7.81  2.089e-26  146.59    13.47 
7.81  2.291e-26  160.11    15.12 
7.81  2.512e-26  174.37    16.90 
7.81  2.754e-26  189.99    18.81 
7.81  3.020e-26  206.31    20.91 
7.81  3.311e-26  223.38    23.15 
7.81  3.631e-26  239.52    25.57 
7.81  3.981e-26  255.71    28.16 
7.81  4.365e-26  272.71    30.95 
7.81  4.786e-26  289.66    33.98 
7.81  5.248e-26  306.60    37.24 
7.81  5.754e-26  323.05    40.87 
7.81  6.310e-26  339.36    44.85 
7.81  6.918e-26  355.95    49.18 
7.81  7.586e-26  373.95    53.92 
7.81  8.318e-26  391.75    59.11 
7.81  9.120e-26  410.13    64.33 
7.81  1.000e-25  427.19    68.94 
7.81  1.096e-25  443.13    73.59 
7.81  1.202e-25  458.99    78.66 
7.81  1.318e-25  475.03    84.09 
7.81  1.445e-25  492.47    89.84 
7.81  1.585e-25  510.36    95.67 
7.81  1.738e-25  528.61    102.01 
7.81  1.905e-25  548.02    108.77 
7.81  2.089e-25  568.06    116.16 
7.81  2.291e-25  588.22    122.64 
7.81  2.512e-25  607.73    130.10 
7.81  2.754e-25  627.60    137.68 
7.81  3.020e-25  646.09    143.95 
7.81  3.311e-25  663.63    150.53 
7.81  3.631e-25  681.17    157.17 
7.81  3.981e-25  698.10    164.38 
7.81  4.365e-25  716.01    171.91 
7.81  4.786e-25  734.79    179.55 
7.81  5.248e-25  753.96    187.22 
7.81  5.754e-25  773.25    194.66 
7.81  6.310e-25  792.79    202.10 
7.81  6.918e-25  812.91    209.29 
7.81  7.586e-25  832.61    216.72 
7.81  8.318e-25  851.34    224.51 
7.81  9.120e-25  870.01    232.60 
7.81  1.000e-24  889.42    240.92 
7.81  1.096e-24  907.97    248.73 
7.81  1.202e-24  925.70    256.54 
7.81  1.318e-24  943.81    264.87 
7.81  1.445e-24  961.82    273.62 
7.81  1.585e-24  979.38    282.79 
7.81  1.738e-24  995.03    292.43 
7.81  1.905e-24  1011.36    301.94 
7.81  2.089e-24  1027.41    311.00 
7.81  2.291e-24  1042.76    319.48 
7.81  2.512e-24  1056.63    328.64 
7.81  2.754e-24  1068.27    337.82 
7.81  3.020e-24  1079.63    347.27 
7.81  3.311e-24  1090.87    356.99 
7.81  3.631e-24  1102.30    366.88 
7.81  3.981e-24  1111.57    377.04 
7.81  4.365e-24  1119.42    387.57 
7.81  4.786e-24  1127.48    398.42 
7.81  5.248e-24  1134.92    409.47 
7.81  5.754e-24  1141.54    420.72 
7.81  6.310e-24  1148.38    432.43 
7.81  6.918e-24  1155.99    443.58 
7.81  7.586e-24  1163.72    455.23 
7.81  8.318e-24  1171.71    467.29 
7.81  9.120e-24  1178.24    479.73 
7.81  1.000e-23  1183.65    493.24 
7.81  1.096e-23  1189.91    507.36 
7.81  1.202e-23  1196.75    522.22 
7.81  1.318e-23  1203.77    536.82 
7.81  1.445e-23  1209.97    550.88 
7.81  1.585e-23  1215.59    563.24 
7.81  1.738e-23  1221.19    576.66 
7.81  1.905e-23  1227.06    590.84 
7.81  2.089e-23  1232.43    604.88 
7.81  2.291e-23  1237.89    619.38 
7.81  2.512e-23  1242.72    634.97 
7.81  2.754e-23  1247.07    651.52 
7.81  3.020e-23  1250.89    668.68 
7.81  3.311e-23  1254.35    684.71 
7.81  3.631e-23  1257.39    696.91 
7.81  3.981e-23  1259.97    710.68 
7.81  4.365e-23  1262.90    725.80 
7.81  4.786e-23  1265.89    741.11 
7.81  5.248e-23  1267.98    756.43 
7.81  5.754e-23  1269.87    771.37 
7.81  6.310e-23  1271.61    786.37 
7.81  6.918e-23  1273.40    802.02 
7.81  7.586e-23  1275.33    818.51 
7.81  8.318e-23  1277.31    834.39 
7.81  9.120e-23  1279.47    852.16 
7.81  1.000e-22  1281.50    867.15 
7.81  1.096e-22  1283.64    882.10 
7.81  1.202e-22  1285.56    896.39 
7.81  1.318e-22  1287.02    910.04 
7.81  1.445e-22  1287.94    924.07 
7.81  1.585e-22  1288.76    938.34 
7.81  1.738e-22  1289.70    950.96 
7.81  1.905e-22  1290.77    964.22 
7.81  2.089e-22  1291.99    976.48 
7.81  2.291e-22  1293.14    988.10 
7.81  2.512e-22  1294.08    999.90 
7.81  2.754e-22  1294.98    1011.67 
7.81  3.020e-22  1295.44    1021.68 
7.81  3.311e-22  1295.48    1031.28 
7.81  3.631e-22  1295.53    1039.93 
7.81  3.981e-22  1295.58    1046.34 
7.81  4.365e-22  1295.63    1054.34 
7.81  4.786e-22  1295.69    1062.94 
7.81  5.248e-22  1295.76    1069.92 
7.81  5.754e-22  1295.85    1077.67 
7.81  6.310e-22  1295.98    1086.30 
7.81  6.918e-22  1296.13    1096.37 
7.81  7.586e-22  1296.29    1105.28 
7.81  8.318e-22  1296.48    1114.06 
7.81  9.120e-22  1296.70    1122.63 
7.81  1.000e-21  1296.96    1130.06 
8.19  1.000e-29  0.25    0.25 
8.19  1.096e-29  0.25    0.25 
8.19  1.202e-29  0.25    0.25 
8.19  1.318e-29  0.25    0.25 
8.19  1.445e-29  0.26    0.26 
8.19  1.585e-29  0.26    0.26 
8.19  1.738e-29  0.27    0.27 
8.19  1.905e-29  0.27    0.27 
8.19  2.089e-29  0.28    0.27 
8.19  2.291e-29  0.28    0.28 
8.19  2.512e-29  0.28    0.28 
8.19  2.754e-29  0.29    0.28 
8.19  3.020e-29  0.30    0.29 
8.19  3.311e-29  0.30    0.30 
8.19  3.631e-29  0.31    0.30 
8.19  3.981e-29  0.32    0.31 
8.19  4.365e-29  0.32    0.32 
8.19  4.786e-29  0.33    0.33 
8.19  5.248e-29  0.35    0.34 
8.19  5.754e-29  0.36    0.35 
8.19  6.310e-29  0.37    0.36 
8.19  6.918e-29  0.38    0.37 
8.19  7.586e-29  0.40    0.38 
8.19  8.318e-29  0.42    0.35 
8.19  9.120e-29  0.43    0.24 
8.19  1.000e-28  0.45    0.15 
8.19  1.096e-28  0.47    0.04 
8.19  1.202e-28  0.50    -0.05 
8.19  1.318e-28  0.52    -0.14 
8.19  1.445e-28  0.55    -0.23 
8.19  1.585e-28  0.58    -0.32 
8.19  1.738e-28  0.61    -0.40 
8.19  1.905e-28  0.66    -0.48 
8.19  2.089e-28  0.69    -0.62 
8.19  2.291e-28  0.74    -0.80 
8.19  2.512e-28  0.79    -1.06 
8.19  2.754e-28  0.84    -1.33 
8.19  3.020e-28  0.90    -1.56 
8.19  3.311e-28  0.97    -1.78 
8.19  3.631e-28  1.04    -1.99 
8.19  3.981e-28  1.12    -2.19 
8.19  4.365e-28  1.22    -2.37 
8.19  4.786e-28  1.32    -2.55 
8.19  5.248e-28  1.42    -2.72 
8.19  5.754e-28  1.55    -2.87 
8.19  6.310e-28  1.69    -3.01 
8.19  6.918e-28  1.84    -3.13 
8.19  7.586e-28  2.02    -3.25 
8.19  8.318e-28  2.22    -3.35 
8.19  9.120e-28  2.44    -3.43 
8.19  1.000e-27  2.69    -3.49 
8.19  1.096e-27  2.98    -3.54 
8.19  1.202e-27  3.30    -3.58 
8.19  1.318e-27  3.69    -3.59 
8.19  1.445e-27  4.12    -3.59 
8.19  1.585e-27  4.62    -3.57 
8.19  1.738e-27  5.19    -3.53 
8.19  1.905e-27  5.85    -3.47 
8.19  2.089e-27  6.61    -3.39 
8.19  2.291e-27  7.49    -3.28 
8.19  2.512e-27  8.52    -3.19 
8.19  2.754e-27  9.71    -3.06 
8.19  3.020e-27  11.10    -2.89 
8.19  3.311e-27  12.71    -2.69 
8.19  3.631e-27  14.59    -2.45 
8.19  3.981e-27  16.81    -2.17 
8.19  4.365e-27  19.37    -1.84 
8.19  4.786e-27  22.39    -1.47 
8.19  5.248e-27  25.90    -1.05 
8.19  5.754e-27  29.61    -0.58 
8.19  6.310e-27  33.61    -0.05 
8.19  6.918e-27  37.79    0.53 
8.19  7.586e-27  42.53    1.16 
8.19  8.318e-27  47.83    1.85 
8.19  9.120e-27  53.38    2.61 
8.19  1.000e-26  59.79    3.44 
8.19  1.096e-26  67.25    4.34 
8.19  1.202e-26  75.70    5.32 
8.19  1.318e-26  84.95    6.37 
8.19  1.445e-26  95.14    7.49 
8.19  1.585e-26  106.79    8.71 
8.19  1.738e-26  118.26    10.02 
8.19  1.905e-26  130.69    11.41 
8.19  2.089e-26  143.35    12.92 
8.19  2.291e-26  156.43    14.52 
8.19  2.512e-26  170.45    16.25 
8.19  2.754e-26  185.79    18.12 
8.19  3.020e-26  202.27    20.17 
8.19  3.311e-26  219.35    22.37 
8.19  3.631e-26  236.57    24.73 
8.19  3.981e-26  252.83    27.26 
8.19  4.365e-26  270.14    29.99 
8.19  4.786e-26  287.60    32.95 
8.19  5.248e-26  305.05    36.14 
8.19  5.754e-26  321.42    39.65 
8.19  6.310e-26  337.82    43.52 
8.19  6.918e-26  354.33    47.74 
8.19  7.586e-26  371.79    52.34 
8.19  8.318e-26  389.56    57.40 
8.19  9.120e-26  408.07    62.64 
8.19  1.000e-25  426.43    67.73 
8.19  1.096e-25  442.54    72.33 
8.19  1.202e-25  458.62    77.29 
8.19  1.318e-25  474.64    82.66 
8.19  1.445e-25  491.99    88.23 
8.19  1.585e-25  509.56    93.99 
8.19  1.738e-25  528.51    100.17 
8.19  1.905e-25  547.85    106.89 
8.19  2.089e-25  568.24    114.14 
8.19  2.291e-25  588.13    121.06 
8.19  2.512e-25  608.24    128.34 
8.19  2.754e-25  628.93    136.04 
8.19  3.020e-25  648.58    142.77 
8.19  3.311e-25  667.69    149.46 
8.19  3.631e-25  686.73    156.10 
8.19  3.981e-25  703.48    163.24 
8.19  4.365e-25  721.06    170.51 
8.19  4.786e-25  739.07    178.19 
8.19  5.248e-25  757.63    185.86 
8.19  5.754e-25  777.06    193.44 
8.19  6.310e-25  797.41    200.98 
8.19  6.918e-25  818.25    208.32 
8.19  7.586e-25  838.54    215.97 
8.19  8.318e-25  859.21    224.02 
8.19  9.120e-25  878.62    232.23 
8.19  1.000e-24  896.80    240.08 
8.19  1.096e-24  915.12    247.87 
8.19  1.202e-24  933.93    255.92 
8.19  1.318e-24  953.03    264.32 
8.19  1.445e-24  973.14    273.14 
8.19  1.585e-24  991.91    282.43 
8.19  1.738e-24  1008.26    292.19 
8.19  1.905e-24  1024.73    301.79 
8.19  2.089e-24  1041.10    310.73 
8.19  2.291e-24  1055.28    319.61 
8.19  2.512e-24  1068.78    328.45 
8.19  2.754e-24  1080.98    337.62 
8.19  3.020e-24  1091.85    346.93 
8.19  3.311e-24  1102.51    356.38 
8.19  3.631e-24  1112.60    366.06 
8.19  3.981e-24  1121.34    375.75 
8.19  4.365e-24  1129.31    385.92 
8.19  4.786e-24  1137.84    396.63 
8.19  5.248e-24  1145.73    407.71 
8.19  5.754e-24  1153.14    419.12 
8.19  6.310e-24  1160.17    430.93 
8.19  6.918e-24  1166.73    442.97 
8.19  7.586e-24  1173.40    454.74 
8.19  8.318e-24  1180.56    467.15 
8.19  9.120e-24  1187.36    479.86 
8.19  1.000e-23  1193.79    492.91 
8.19  1.096e-23  1200.74    506.87 
8.19  1.202e-23  1208.29    521.40 
8.19  1.318e-23  1215.80    535.99 
8.19  1.445e-23  1222.20    549.81 
8.19  1.585e-23  1228.57    562.80 
8.19  1.738e-23  1234.00    576.48 
8.19  1.905e-23  1238.90    590.76 
8.19  2.089e-23  1243.17    605.20 
8.19  2.291e-23  1247.19    620.09 
8.19  2.512e-23  1250.91    634.24 
8.19  2.754e-23  1254.07    649.81 
8.19  3.020e-23  1257.48    666.40 
8.19  3.311e-23  1260.36    683.10 
8.19  3.631e-23  1262.62    697.12 
8.19  3.981e-23  1265.17    710.74 
8.19  4.365e-23  1268.16    726.10 
8.19  4.786e-23  1271.18    741.67 
8.19  5.248e-23  1274.38    757.32 
8.19  5.754e-23  1276.93    772.29 
8.19  6.310e-23  1279.25    787.41 
8.19  6.918e-23  1281.45    802.93 
8.19  7.586e-23  1283.60    818.29 
8.19  8.318e-23  1285.27    834.82 
8.19  9.120e-23  1286.50    851.50 
8.19  1.000e-22  1287.28    868.17 
8.19  1.096e-22  1288.04    883.33 
8.19  1.202e-22  1288.88    897.50 
8.19  1.318e-22  1289.87    909.76 
8.19  1.445e-22  1290.99    923.42 
8.19  1.585e-22  1292.25    936.92 
8.19  1.738e-22  1293.25    950.71 
8.19  1.905e-22  1294.34    962.54 
8.19  2.089e-22  1294.93    975.10 
8.19  2.291e-22  1295.28    987.36 
8.19  2.512e-22  1295.54    999.63 
8.19  2.754e-22  1295.59    1010.61 
8.19  3.020e-22  1295.65    1021.21 
8.19  3.311e-22  1295.71    1030.28 
8.19  3.631e-22  1295.78    1039.53 
8.19  3.981e-22  1295.88    1047.48 
8.19  4.365e-22  1296.02    1055.65 
8.19  4.786e-22  1296.17    1063.03 
8.19  5.248e-22  1296.34    1070.80 
8.19  5.754e-22  1296.53    1077.84 
8.19  6.310e-22  1296.77    1085.78 
8.19  6.918e-22  1297.04    1095.15 
8.19  7.586e-22  1297.34    1103.81 
8.19  8.318e-22  1297.69    1113.18 
8.19  9.120e-22  1298.10    1122.82 
8.19  1.000e-21  1298.29    1129.63 
8.58  1.000e-29  0.25    0.25 
8.58  1.096e-29  0.25    0.25 
8.58  1.202e-29  0.25    0.25 
8.58  1.318e-29  0.25    0.25 
8.58  1.445e-29  0.26    0.26 
8.58  1.585e-29  0.26    0.26 
8.58  1.738e-29  0.27    0.26 
8.58  1.905e-29  0.27    0.27 
8.58  2.089e-29  0.27    0.27 
8.58  2.291e-29  0.28    0.27 
8.58  2.512e-29  0.28    0.28 
8.58  2.754e-29  0.28    0.28 
8.58  3.020e-29  0.29    0.29 
8.58  3.311e-29  0.30    0.30 
8.58  3.631e-29  0.31    0.30 
8.58  3.981e-29  0.31    0.31 
8.58  4.365e-29  0.32    0.31 
8.58  4.786e-29  0.33    0.32 
8.58  5.248e-29  0.34    0.33 
8.58  5.754e-29  0.35    0.34 
8.58  6.310e-29  0.36    0.35 
8.58  6.918e-29  0.37    0.36 
8.58  7.586e-29  0.39    0.38 
8.58  8.318e-29  0.40    0.39 
8.58  9.120e-29  0.42    0.40 
8.58  1.000e-28  0.44    0.35 
8.58  1.096e-28  0.46    0.24 
8.58  1.202e-28  0.48    0.15 
8.58  1.318e-28  0.51    0.05 
8.58  1.445e-28  0.53    -0.04 
8.58  1.585e-28  0.56    -0.12 
8.58  1.738e-28  0.59    -0.20 
8.58  1.905e-28  0.63    -0.28 
8.58  2.089e-28  0.67    -0.41 
8.58  2.291e-28  0.71    -0.60 
8.58  2.512e-28  0.75    -0.87 
8.58  2.754e-28  0.81    -1.14 
8.58  3.020e-28  0.86    -1.39 
8.58  3.311e-28  0.93    -1.61 
8.58  3.631e-28  1.00    -1.82 
8.58  3.981e-28  1.07    -2.02 
8.58  4.365e-28  1.16    -2.21 
8.58  4.786e-28  1.26    -2.39 
8.58  5.248e-28  1.36    -2.56 
8.58  5.754e-28  1.48    -2.72 
8.58  6.310e-28  1.60    -2.87 
8.58  6.918e-28  1.76    -3.00 
8.58  7.586e-28  1.93    -3.12 
8.58  8.318e-28  2.11    -3.22 
8.58  9.120e-28  2.32    -3.30 
8.58  1.000e-27  2.55    -3.38 
8.58  1.096e-27  2.83    -3.44 
8.58  1.202e-27  3.13    -3.48 
8.58  1.318e-27  3.50    -3.50 
8.58  1.445e-27  3.91    -3.51 
8.58  1.585e-27  4.38    -3.49 
8.58  1.738e-27  4.92    -3.46 
8.58  1.905e-27  5.53    -3.41 
8.58  2.089e-27  6.26    -3.34 
8.58  2.291e-27  7.09    -3.25 
8.58  2.512e-27  8.06    -3.17 
8.58  2.754e-27  9.19    -3.05 
8.58  3.020e-27  10.51    -2.91 
8.58  3.311e-27  12.04    -2.72 
8.58  3.631e-27  13.82    -2.50 
8.58  3.981e-27  15.91    -2.23 
8.58  4.365e-27  18.35    -1.93 
8.58  4.786e-27  21.23    -1.58 
8.58  5.248e-27  24.58    -1.18 
8.58  5.754e-27  28.28    -0.73 
8.58  6.310e-27  32.23    -0.23 
8.58  6.918e-27  36.44    0.33 
8.58  7.586e-27  41.00    0.95 
8.58  8.318e-27  46.17    1.62 
8.58  9.120e-27  51.65    2.36 
8.58  1.000e-26  57.81    3.16 
8.58  1.096e-26  65.02    4.04 
8.58  1.202e-26  73.09    4.99 
8.58  1.318e-26  82.18    6.01 
8.58  1.445e-26  92.03    7.11 
8.58  1.585e-26  103.24    8.28 
8.58  1.738e-26  115.19    9.55 
8.58  1.905e-26  127.16    10.92 
8.58  2.089e-26  139.93    12.38 
8.58  2.291e-26  152.43    13.94 
8.58  2.512e-26  166.25    15.63 
8.58  2.754e-26  181.30    17.46 
8.58  3.020e-26  197.84    19.44 
8.58  3.311e-26  214.64    21.61 
8.58  3.631e-26  232.34    23.90 
8.58  3.981e-26  249.66    26.37 
8.58  4.365e-26  266.99    29.05 
8.58  4.786e-26  285.09    31.92 
8.58  5.248e-26  302.74    35.03 
8.58  5.754e-26  319.43    38.45 
8.58  6.310e-26  335.90    42.18 
8.58  6.918e-26  352.64    46.27 
8.58  7.586e-26  369.16    50.73 
8.58  8.318e-26  387.19    55.66 
8.58  9.120e-26  406.11    60.83 
8.58  1.000e-25  425.01    66.07 
8.58  1.096e-25  442.09    71.05 
8.58  1.202e-25  458.55    75.90 
8.58  1.318e-25  474.84    81.19 
8.58  1.445e-25  491.97    86.63 
8.58  1.585e-25  509.42    92.23 
8.58  1.738e-25  528.43    98.31 
8.58  1.905e-25  548.45    104.91 
8.58  2.089e-25  568.13    112.08 
8.58  2.291e-25  587.91    119.45 
8.58  2.512e-25  609.18    126.60 
8.58  2.754e-25  630.14    134.04 
8.58  3.020e-25  651.16    141.44 
8.58  3.311e-25  672.12    148.21 
8.58  3.631e-25  690.86    155.07 
8.58  3.981e-25  708.57    161.92 
8.58  4.365e-25  726.25    168.94 
8.58  4.786e-25  743.89    176.55 
8.58  5.248e-25  762.08    184.37 
8.58  5.754e-25  782.13    191.98 
8.58  6.310e-25  802.47    199.70 
8.58  6.918e-25  823.78    207.42 
8.58  7.586e-25  844.36    215.16 
8.58  8.318e-25  865.21    223.34 
8.58  9.120e-25  885.22    231.56 
8.58  1.000e-24  903.80    239.34 
8.58  1.096e-24  923.42    247.36 
8.58  1.202e-24  943.00    255.64 
8.58  1.318e-24  963.14    264.19 
8.58  1.445e-24  983.37    272.99 
8.58  1.585e-24  1002.18    282.17 
8.58  1.738e-24  1019.74    291.83 
8.58  1.905e-24  1036.32    301.05 
8.58  2.089e-24  1052.37    310.01 
8.58  2.291e-24  1065.93    318.89 
8.58  2.512e-24  1078.05    327.63 
8.58  2.754e-24  1089.75    336.62 
8.58  3.020e-24  1100.24    345.78 
8.58  3.311e-24  1111.14    355.24 
8.58  3.631e-24  1121.50    364.81 
8.58  3.981e-24  1131.66    374.50 
8.58  4.365e-24  1140.49    384.70 
8.58  4.786e-24  1148.01    395.25 
8.58  5.248e-24  1155.01    406.39 
8.58  5.754e-24  1161.88    418.04 
8.58  6.310e-24  1168.85    430.09 
8.58  6.918e-24  1175.48    442.25 
8.58  7.586e-24  1182.68    454.15 
8.58  8.318e-24  1190.08    466.27 
8.58  9.120e-24  1197.80    478.74 
8.58  1.000e-23  1205.65    491.61 
8.58  1.096e-23  1213.44    505.56 
8.58  1.202e-23  1220.65    520.27 
8.58  1.318e-23  1226.67    535.53 
8.58  1.445e-23  1231.35    549.52 
8.58  1.585e-23  1235.83    561.93 
8.58  1.738e-23  1240.11    575.15 
8.58  1.905e-23  1244.43    588.38 
8.58  2.089e-23  1248.82    602.33 
8.58  2.291e-23  1252.50    616.78 
8.58  2.512e-23  1256.17    632.27 
8.58  2.754e-23  1259.30    648.82 
8.58  3.020e-23  1262.66    664.43 
8.58  3.311e-23  1265.71    681.21 
8.58  3.631e-23  1268.62    698.16 
8.58  3.981e-23  1271.94    710.65 
8.58  4.365e-23  1275.51    725.40 
8.58  4.786e-23  1278.58    741.20 
8.58  5.248e-23  1281.80    756.73 
8.58  5.754e-23  1284.34    771.84 
8.58  6.310e-23  1285.78    787.44 
8.58  6.918e-23  1286.59    803.07 
8.58  7.586e-23  1287.25    817.93 
8.58  8.318e-23  1288.01    834.66 
8.58  9.120e-23  1288.89    851.70 
8.58  1.000e-22  1289.88    868.65 
8.58  1.096e-22  1291.02    882.79 
8.58  1.202e-22  1291.90    896.37 
8.58  1.318e-22  1292.87    909.21 
8.58  1.445e-22  1293.58    922.76 
8.58  1.585e-22  1294.06    935.28 
8.58  1.738e-22  1294.58    948.33 
8.58  1.905e-22  1294.96    961.63 
8.58  2.089e-22  1295.32    974.16 
8.58  2.291e-22  1295.71    986.33 
8.58  2.512e-22  1295.78    998.06 
8.58  2.754e-22  1295.87    1009.66 
8.58  3.020e-22  1296.01    1020.40 
8.58  3.311e-22  1296.16    1030.43 
8.58  3.631e-22  1296.33    1039.74 
8.58  3.981e-22  1296.51    1048.52 
8.58  4.365e-22  1296.75    1056.11 
8.58  4.786e-22  1297.02    1062.69 
8.58  5.248e-22  1297.32    1070.11 
8.58  5.754e-22  1297.67    1078.66 
8.58  6.310e-22  1298.07    1085.88 
8.58  6.918e-22  1298.28    1094.59 
8.58  7.586e-22  1298.46    1103.88 
8.58  8.318e-22  1298.66    1112.99 
8.58  9.120e-22  1298.89    1122.98 
8.58  1.000e-21  1299.16    1129.69 
9.00  1.000e-29  0.24    0.24 
9.00  1.096e-29  0.25    0.25 
9.00  1.202e-29  0.25    0.25 
9.00  1.318e-29  0.25    0.25 
9.00  1.445e-29  0.25    0.25 
9.00  1.585e-29  0.26    0.26 
9.00  1.738e-29  0.26    0.26 
9.00  1.905e-29  0.27    0.26 
9.00  2.089e-29  0.27    0.27 
9.00  2.291e-29  0.27    0.27 
9.00  2.512e-29  0.28    0.28 
9.00  2.754e-29  0.28    0.28 
9.00  3.020e-29  0.29    0.29 
9.00  3.311e-29  0.29    0.29 
9.00  3.631e-29  0.30    0.30 
9.00  3.981e-29  0.31    0.30 
9.00  4.365e-29  0.31    0.31 
9.00  4.786e-29  0.32    0.32 
9.00  5.248e-29  0.33    0.32 
9.00  5.754e-29  0.34    0.33 
9.00  6.310e-29  0.35    0.34 
9.00  6.918e-29  0.37    0.36 
9.00  7.586e-29  0.38    0.37 
9.00  8.318e-29  0.39    0.38 
9.00  9.120e-29  0.41    0.39 
9.00  1.000e-28  0.43    0.41 
9.00  1.096e-28  0.44    0.40 
9.00  1.202e-28  0.47    0.30 
9.00  1.318e-28  0.49    0.21 
9.00  1.445e-28  0.52    0.12 
9.00  1.585e-28  0.54    0.03 
9.00  1.738e-28  0.57    -0.05 
9.00  1.905e-28  0.61    -0.13 
9.00  2.089e-28  0.65    -0.24 
9.00  2.291e-28  0.69    -0.43 
9.00  2.512e-28  0.72    -0.72 
9.00  2.754e-28  0.78    -0.99 
9.00  3.020e-28  0.83    -1.26 
9.00  3.311e-28  0.89    -1.48 
9.00  3.631e-28  0.95    -1.70 
9.00  3.981e-28  1.02    -1.91 
